"Dist Code","Year","State Code","State Name","Dist Name","TOTAL CURRENT PRICES (Millions in Rs)"
"127","2007 (2004)","3","Gujarat","Valsad","96220"
"127","2008 (2004)","3","Gujarat","Valsad","106781"
"127","2009 (2004)","3","Gujarat","Valsad","125134"
"127","2010 (2004)","3","Gujarat","Valsad","146195"
"127","2011 (2004)","3","Gujarat","Valsad","159605"
"127","2012 (2004)","3","Gujarat","Valsad","180062"
"127","2013 (2004)","3","Gujarat","Valsad","207228"
"128","2007 (2004)","3","Gujarat","Dangs","10292"
"128","2008 (2004)","3","Gujarat","Dangs","11709"
"128","2009 (2004)","3","Gujarat","Dangs","12122"
"128","2010 (2004)","3","Gujarat","Dangs","14094"
"128","2011 (2004)","3","Gujarat","Dangs","14089"
"128","2012 (2004)","3","Gujarat","Dangs","14804"
"128","2013 (2004)","3","Gujarat","Dangs","16973"
"129","2007 (2004)","3","Gujarat","Jamnagar","163723"
"129","2008 (2004)","3","Gujarat","Jamnagar","176047"
"129","2009 (2004)","3","Gujarat","Jamnagar","208261"
"129","2010 (2004)","3","Gujarat","Jamnagar","240248"
"129","2011 (2004)","3","Gujarat","Jamnagar","265416"
"129","2012 (2004)","3","Gujarat","Jamnagar","298271"
"129","2013 (2004)","3","Gujarat","Jamnagar","342684"
"130","2007 (2004)","3","Gujarat","Junagadh","115121"
"130","2008 (2004)","3","Gujarat","Junagadh","121298"
"130","2009 (2004)","3","Gujarat","Junagadh","133019"
"130","2010 (2004)","3","Gujarat","Junagadh","152580"
"130","2011 (2004)","3","Gujarat","Junagadh","161215"
"130","2012 (2004)","3","Gujarat","Junagadh","178536"
"130","2013 (2004)","3","Gujarat","Junagadh","201452"
"131","2007 (2004)","3","Gujarat","Kheda","75633"
"131","2008 (2004)","3","Gujarat","Kheda","81967"
"131","2009 (2004)","3","Gujarat","Kheda","96642"
"131","2010 (2004)","3","Gujarat","Kheda","137833"
"131","2011 (2004)","3","Gujarat","Kheda","147707"
"131","2012 (2004)","3","Gujarat","Kheda","157111"
"131","2013 (2004)","3","Gujarat","Kheda","178767"
"132","2007 (2004)","3","Gujarat","Kutch","138122"
"132","2008 (2004)","3","Gujarat","Kutch","154277"
"132","2009 (2004)","3","Gujarat","Kutch","183300"
"132","2010 (2004)","3","Gujarat","Kutch","217486"
"132","2011 (2004)","3","Gujarat","Kutch","241253"
"132","2012 (2004)","3","Gujarat","Kutch","273302"
"132","2013 (2004)","3","Gujarat","Kutch","315019"
"133","2007 (2004)","3","Gujarat","Mehsana","102553"
"133","2008 (2004)","3","Gujarat","Mehsana","113055"
"133","2009 (2004)","3","Gujarat","Mehsana","136602"
"133","2010 (2004)","3","Gujarat","Mehsana","185910"
"133","2011 (2004)","3","Gujarat","Mehsana","208538"
"133","2012 (2004)","3","Gujarat","Mehsana","224203"
"133","2013 (2004)","3","Gujarat","Mehsana","257526"
"134","2007 (2004)","3","Gujarat","Panchmahal","52687"
"134","2008 (2004)","3","Gujarat","Panchmahal","59008"
"134","2009 (2004)","3","Gujarat","Panchmahal","66685"
"134","2010 (2004)","3","Gujarat","Panchmahal","78903"
"134","2011 (2004)","3","Gujarat","Panchmahal","88927"
"134","2012 (2004)","3","Gujarat","Panchmahal","100371"
"134","2013 (2004)","3","Gujarat","Panchmahal","116102"
"135","2007 (2004)","3","Gujarat","Rajkot","231832"
"135","2008 (2004)","3","Gujarat","Rajkot","247496"
"135","2009 (2004)","3","Gujarat","Rajkot","278936"
"135","2010 (2004)","3","Gujarat","Rajkot","322209"
"135","2011 (2004)","3","Gujarat","Rajkot","383410"
"135","2012 (2004)","3","Gujarat","Rajkot","444246"
"135","2013 (2004)","3","Gujarat","Rajkot","523191"
"136","2007 (2004)","3","Gujarat","Sabarkantha","89926"
"136","2008 (2004)","3","Gujarat","Sabarkantha","99059"
"136","2009 (2004)","3","Gujarat","Sabarkantha","122985"
"136","2010 (2004)","3","Gujarat","Sabarkantha","148483"
"136","2011 (2004)","3","Gujarat","Sabarkantha","170659"
"136","2012 (2004)","3","Gujarat","Sabarkantha","187646"
"136","2013 (2004)","3","Gujarat","Sabarkantha","221851"
"137","2007 (2004)","3","Gujarat","Surat","334079"
"137","2008 (2004)","3","Gujarat","Surat","383174"
"137","2009 (2004)","3","Gujarat","Surat","468493"
"137","2010 (2004)","3","Gujarat","Surat","560596"
"137","2011 (2004)","3","Gujarat","Surat","657254"
"137","2012 (2004)","3","Gujarat","Surat","763447"
"137","2013 (2004)","3","Gujarat","Surat","902440"
"138","2007 (2004)","3","Gujarat","Surendranagar","89100"
"138","2008 (2004)","3","Gujarat","Surendranagar","96969"
"138","2009 (2004)","3","Gujarat","Surendranagar","104577"
"138","2010 (2004)","3","Gujarat","Surendranagar","123661"
"138","2011 (2004)","3","Gujarat","Surendranagar","142021"
"138","2012 (2004)","3","Gujarat","Surendranagar","156457"
"138","2013 (2004)","3","Gujarat","Surendranagar","185120"
"139","2007 (2004)","10","Rajasthan","Ajmer","84926"
"139","2008 (2004)","10","Rajasthan","Ajmer","103216"
"139","2009 (2004)","10","Rajasthan","Ajmer","123440"
"139","2010 (2004)","10","Rajasthan","Ajmer","143475"
"139","2011 (2004)","10","Rajasthan","Ajmer","168664"
"139","2012 (2004)","10","Rajasthan","Ajmer","191596"
"139","2013 (2004)","10","Rajasthan","Ajmer","213808"
"140","2007 (2004)","10","Rajasthan","Alwar","113117"
"140","2008 (2004)","10","Rajasthan","Alwar","134889"
"140","2009 (2004)","10","Rajasthan","Alwar","130423"
"140","2010 (2004)","10","Rajasthan","Alwar","185409"
"140","2011 (2004)","10","Rajasthan","Alwar","227234"
"140","2012 (2004)","10","Rajasthan","Alwar","260639"
"140","2013 (2004)","10","Rajasthan","Alwar","292827"
"141","2007 (2004)","10","Rajasthan","Banswara","29532"
"141","2008 (2004)","10","Rajasthan","Banswara","32513"
"141","2009 (2004)","10","Rajasthan","Banswara","41989"
"141","2010 (2004)","10","Rajasthan","Banswara","50870"
"141","2011 (2004)","10","Rajasthan","Banswara","60042"
"141","2012 (2004)","10","Rajasthan","Banswara","67772"
"141","2013 (2004)","10","Rajasthan","Banswara","75545"
"142","2007 (2004)","10","Rajasthan","Barmer","38215"
"142","2008 (2004)","10","Rajasthan","Barmer","45304"
"142","2009 (2004)","10","Rajasthan","Barmer","43331"
"142","2010 (2004)","10","Rajasthan","Barmer","55172"
"142","2011 (2004)","10","Rajasthan","Barmer","69080"
"142","2012 (2004)","10","Rajasthan","Barmer","79999"
"142","2013 (2004)","10","Rajasthan","Barmer","91706"
"143","2007 (2004)","10","Rajasthan","Bharatpur","57914"
"143","2008 (2004)","10","Rajasthan","Bharatpur","68250"
"143","2009 (2004)","10","Rajasthan","Bharatpur","70321"
"143","2010 (2004)","10","Rajasthan","Bharatpur","89235"
"143","2011 (2004)","10","Rajasthan","Bharatpur","107582"
"143","2012 (2004)","10","Rajasthan","Bharatpur","123856"
"143","2013 (2004)","10","Rajasthan","Bharatpur","139229"
"144","2007 (2004)","10","Rajasthan","Bhilwara","86228"
"144","2008 (2004)","10","Rajasthan","Bhilwara","101923"
"144","2009 (2004)","10","Rajasthan","Bhilwara","125354"
"144","2010 (2004)","10","Rajasthan","Bhilwara","142411"
"144","2011 (2004)","10","Rajasthan","Bhilwara","166384"
"144","2012 (2004)","10","Rajasthan","Bhilwara","185586"
"144","2013 (2004)","10","Rajasthan","Bhilwara","201902"
"145","2007 (2004)","10","Rajasthan","Bikaner","57906"
"145","2008 (2004)","10","Rajasthan","Bikaner","68769"
"145","2009 (2004)","10","Rajasthan","Bikaner","82447"
"145","2010 (2004)","10","Rajasthan","Bikaner","91630"
"145","2011 (2004)","10","Rajasthan","Bikaner","104787"
"145","2012 (2004)","10","Rajasthan","Bikaner","119601"
"145","2013 (2004)","10","Rajasthan","Bikaner","134488"
"146","2007 (2004)","10","Rajasthan","Bundi","28571"
"146","2008 (2004)","10","Rajasthan","Bundi","33516"
"146","2009 (2004)","10","Rajasthan","Bundi","39455"
"146","2010 (2004)","10","Rajasthan","Bundi","51230"
"146","2011 (2004)","10","Rajasthan","Bundi","63254"
"146","2012 (2004)","10","Rajasthan","Bundi","72184"
"146","2013 (2004)","10","Rajasthan","Bundi","80535"
"147","2007 (2004)","10","Rajasthan","Chittorgarh","43170"
"147","2008 (2004)","10","Rajasthan","Chittorgarh","50842"
"147","2009 (2004)","10","Rajasthan","Chittorgarh","54044"
"147","2010 (2004)","10","Rajasthan","Chittorgarh","75846"
"147","2011 (2004)","10","Rajasthan","Chittorgarh","93553"
"147","2012 (2004)","10","Rajasthan","Chittorgarh","105659"
"147","2013 (2004)","10","Rajasthan","Chittorgarh","117775"
"148","2007 (2004)","10","Rajasthan","Churu","38355"
"148","2008 (2004)","10","Rajasthan","Churu","44123"
"148","2009 (2004)","10","Rajasthan","Churu","50220"
"148","2010 (2004)","10","Rajasthan","Churu","63958"
"148","2011 (2004)","10","Rajasthan","Churu","76210"
"148","2012 (2004)","10","Rajasthan","Churu","88712"
"148","2013 (2004)","10","Rajasthan","Churu","101908"
"149","2007 (2004)","10","Rajasthan","Dungarpur","24248"
"149","2008 (2004)","10","Rajasthan","Dungarpur","28606"
"149","2009 (2004)","10","Rajasthan","Dungarpur","35877"
"149","2010 (2004)","10","Rajasthan","Dungarpur","41788"
"149","2011 (2004)","10","Rajasthan","Dungarpur","48888"
"149","2012 (2004)","10","Rajasthan","Dungarpur","54985"
"149","2013 (2004)","10","Rajasthan","Dungarpur","61111"
"150","2007 (2004)","10","Rajasthan","Ganganagar","85217"
"150","2008 (2004)","10","Rajasthan","Ganganagar","102392"
"150","2009 (2004)","10","Rajasthan","Ganganagar","121277"
"150","2010 (2004)","10","Rajasthan","Ganganagar","151500"
"150","2011 (2004)","10","Rajasthan","Ganganagar","184845"
"150","2012 (2004)","10","Rajasthan","Ganganagar","212457"
"150","2013 (2004)","10","Rajasthan","Ganganagar","239491"
"151","2007 (2004)","10","Rajasthan","Jaipur","298697"
"151","2008 (2004)","10","Rajasthan","Jaipur","360685"
"151","2009 (2004)","10","Rajasthan","Jaipur","434984"
"151","2010 (2004)","10","Rajasthan","Jaipur","535465"
"151","2011 (2004)","10","Rajasthan","Jaipur","624517"
"151","2012 (2004)","10","Rajasthan","Jaipur","704808"
"151","2013 (2004)","10","Rajasthan","Jaipur","783222"
"152","2007 (2004)","10","Rajasthan","Jaisalmer","25701"
"152","2008 (2004)","10","Rajasthan","Jaisalmer","30640"
"152","2009 (2004)","10","Rajasthan","Jaisalmer","35392"
"152","2010 (2004)","10","Rajasthan","Jaisalmer","46203"
"152","2011 (2004)","10","Rajasthan","Jaisalmer","55890"
"152","2012 (2004)","10","Rajasthan","Jaisalmer","63636"
"152","2013 (2004)","10","Rajasthan","Jaisalmer","70873"
"153","2007 (2004)","10","Rajasthan","Jalore","38072"
"153","2008 (2004)","10","Rajasthan","Jalore","44560"
"153","2009 (2004)","10","Rajasthan","Jalore","52275"
"153","2010 (2004)","10","Rajasthan","Jalore","63575"
"153","2011 (2004)","10","Rajasthan","Jalore","79549"
"153","2012 (2004)","10","Rajasthan","Jalore","92316"
"153","2013 (2004)","10","Rajasthan","Jalore","106203"
"154","2007 (2004)","10","Rajasthan","Jhalawar","26329"
"154","2008 (2004)","10","Rajasthan","Jhalawar","31394"
"154","2009 (2004)","10","Rajasthan","Jhalawar","40130"
"154","2010 (2004)","10","Rajasthan","Jhalawar","62030"
"154","2011 (2004)","10","Rajasthan","Jhalawar","77186"
"154","2012 (2004)","10","Rajasthan","Jhalawar","88785"
"154","2013 (2004)","10","Rajasthan","Jhalawar","99766"
"155","2007 (2004)","10","Rajasthan","Jhunjhunu","55942"
"155","2008 (2004)","10","Rajasthan","Jhunjhunu","65561"
"155","2009 (2004)","10","Rajasthan","Jhunjhunu","76688"
"155","2010 (2004)","10","Rajasthan","Jhunjhunu","96818"
"155","2011 (2004)","10","Rajasthan","Jhunjhunu","115787"
"155","2012 (2004)","10","Rajasthan","Jhunjhunu","131219"
"155","2013 (2004)","10","Rajasthan","Jhunjhunu","145261"
"156","2007 (2004)","10","Rajasthan","Jodhpur","102657"
"156","2008 (2004)","10","Rajasthan","Jodhpur","121734"
"156","2009 (2004)","10","Rajasthan","Jodhpur","140898"
"156","2010 (2004)","10","Rajasthan","Jodhpur","172870"
"156","2011 (2004)","10","Rajasthan","Jodhpur","201944"
"156","2012 (2004)","10","Rajasthan","Jodhpur","230380"
"156","2013 (2004)","10","Rajasthan","Jodhpur","256642"
"157","2007 (2004)","10","Rajasthan","Kota","85160"
"157","2008 (2004)","10","Rajasthan","Kota","102103"
"157","2009 (2004)","10","Rajasthan","Kota","119561"
"157","2010 (2004)","10","Rajasthan","Kota","140876"
"157","2011 (2004)","10","Rajasthan","Kota","160974"
"157","2012 (2004)","10","Rajasthan","Kota","183508"
"157","2013 (2004)","10","Rajasthan","Kota","206099"
"158","2007 (2004)","10","Rajasthan","Nagaur","72969"
"158","2008 (2004)","10","Rajasthan","Nagaur","86432"
"158","2009 (2004)","10","Rajasthan","Nagaur","90709"
"158","2010 (2004)","10","Rajasthan","Nagaur","115896"
"158","2011 (2004)","10","Rajasthan","Nagaur","134056"
"158","2012 (2004)","10","Rajasthan","Nagaur","154844"
"158","2013 (2004)","10","Rajasthan","Nagaur","175849"
"159","2007 (2004)","10","Rajasthan","Pali","64565"
"159","2008 (2004)","10","Rajasthan","Pali","77936"
"159","2009 (2004)","10","Rajasthan","Pali","93180"
"159","2010 (2004)","10","Rajasthan","Pali","113230"
"159","2011 (2004)","10","Rajasthan","Pali","138280"
"159","2012 (2004)","10","Rajasthan","Pali","157332"
"159","2013 (2004)","10","Rajasthan","Pali","176626"
"160","2007 (2004)","10","Rajasthan","Swami Madhopur","28547"
"160","2008 (2004)","10","Rajasthan","Swami Madhopur","33706"
"160","2009 (2004)","10","Rajasthan","Swami Madhopur","34207"
"160","2010 (2004)","10","Rajasthan","Swami Madhopur","43749"
"160","2011 (2004)","10","Rajasthan","Swami Madhopur","54058"
"160","2012 (2004)","10","Rajasthan","Swami Madhopur","63523"
"160","2013 (2004)","10","Rajasthan","Swami Madhopur","73312"
"161","2007 (2004)","10","Rajasthan","Sikar","63005"
"161","2008 (2004)","10","Rajasthan","Sikar","72613"
"161","2009 (2004)","10","Rajasthan","Sikar","80912"
"161","2010 (2004)","10","Rajasthan","Sikar","101583"
"161","2011 (2004)","10","Rajasthan","Sikar","118378"
"161","2012 (2004)","10","Rajasthan","Sikar","133616"
"161","2013 (2004)","10","Rajasthan","Sikar","148326"
"162","2007 (2004)","10","Rajasthan","Sirohi","40078"
"162","2008 (2004)","10","Rajasthan","Sirohi","45756"
"162","2009 (2004)","10","Rajasthan","Sirohi","50919"
"162","2010 (2004)","10","Rajasthan","Sirohi","59650"
"162","2011 (2004)","10","Rajasthan","Sirohi","67347"
"162","2012 (2004)","10","Rajasthan","Sirohi","72948"
"162","2013 (2004)","10","Rajasthan","Sirohi","80046"
"163","2007 (2004)","10","Rajasthan","Tonk","34795"
"163","2008 (2004)","10","Rajasthan","Tonk","40691"
"163","2009 (2004)","10","Rajasthan","Tonk","50941"
"163","2010 (2004)","10","Rajasthan","Tonk","82024"
"163","2011 (2004)","10","Rajasthan","Tonk","104371"
"163","2012 (2004)","10","Rajasthan","Tonk","121097"
"163","2013 (2004)","10","Rajasthan","Tonk","138336"
"164","2007 (2004)","10","Rajasthan","Udaipur","92208"
"164","2008 (2004)","10","Rajasthan","Udaipur","108646"
"164","2009 (2004)","10","Rajasthan","Udaipur","127528"
"164","2010 (2004)","10","Rajasthan","Udaipur","180113"
"164","2011 (2004)","10","Rajasthan","Udaipur","219219"
"164","2012 (2004)","10","Rajasthan","Udaipur","247018"
"164","2013 (2004)","10","Rajasthan","Udaipur","273047"
"165","2007 (2004)","9","Punjab","Gurdaspur","99203"
"165","2008 (2004)","9","Punjab","Gurdaspur","113677"
"165","2009 (2004)","9","Punjab","Gurdaspur","139199"
"165","2010 (2004)","9","Punjab","Gurdaspur","144871"
"165","2011 (2004)","9","Punjab","Gurdaspur","164046"
"165","2012 (2004)","9","Punjab","Gurdaspur","183581"
"165","2013 (2004)","9","Punjab","Gurdaspur","201723"
"166","2007 (2004)","9","Punjab","Amritsar","98366"
"166","2008 (2004)","9","Punjab","Amritsar","111285"
"166","2009 (2004)","9","Punjab","Amritsar","134598"
"166","2010 (2004)","9","Punjab","Amritsar","143976"
"166","2011 (2004)","9","Punjab","Amritsar","164359"
"166","2012 (2004)","9","Punjab","Amritsar","183730"
"166","2013 (2004)","9","Punjab","Amritsar","203669"
"167","2007 (2004)","9","Punjab","Kapurthala","45857"
"167","2008 (2004)","9","Punjab","Kapurthala","52210"
"167","2009 (2004)","9","Punjab","Kapurthala","58856"
"167","2010 (2004)","9","Punjab","Kapurthala","66226"
"167","2011 (2004)","9","Punjab","Kapurthala","74362"
"167","2012 (2004)","9","Punjab","Kapurthala","82260"
"167","2013 (2004)","9","Punjab","Kapurthala","90576"
"168","2007 (2004)","9","Punjab","Jalandhar","120299"
"168","2008 (2004)","9","Punjab","Jalandhar","134868"
"168","2009 (2004)","9","Punjab","Jalandhar","153184"
"168","2010 (2004)","9","Punjab","Jalandhar","171714"
"168","2011 (2004)","9","Punjab","Jalandhar","191499"
"168","2012 (2004)","9","Punjab","Jalandhar","212611"
"168","2013 (2004)","9","Punjab","Jalandhar","233845"
"169","2007 (2004)","9","Punjab","Hoshiarpur","69167"
"169","2008 (2004)","9","Punjab","Hoshiarpur","78018"
"169","2009 (2004)","9","Punjab","Hoshiarpur","90790"
"169","2010 (2004)","9","Punjab","Hoshiarpur","102203"
"169","2011 (2004)","9","Punjab","Hoshiarpur","109920"
"169","2012 (2004)","9","Punjab","Hoshiarpur","121781"
"169","2013 (2004)","9","Punjab","Hoshiarpur","132079"
"170","2007 (2004)","9","Punjab","Roopnagar / Ropar","23735"
"170","2008 (2004)","9","Punjab","Roopnagar / Ropar","26982"
"170","2009 (2004)","9","Punjab","Roopnagar / Ropar","30788"
"170","2010 (2004)","9","Punjab","Roopnagar / Ropar","33502"
"170","2011 (2004)","9","Punjab","Roopnagar / Ropar","39096"
"170","2012 (2004)","9","Punjab","Roopnagar / Ropar","43177"
"170","2013 (2004)","9","Punjab","Roopnagar / Ropar","46944"
"171","2007 (2004)","9","Punjab","Ludhiana","272217"
"171","2008 (2004)","9","Punjab","Ludhiana","306891"
"171","2009 (2004)","9","Punjab","Ludhiana","346115"
"171","2010 (2004)","9","Punjab","Ludhiana","413019"
"171","2011 (2004)","9","Punjab","Ludhiana","491680"
"171","2012 (2004)","9","Punjab","Ludhiana","560900"
"171","2013 (2004)","9","Punjab","Ludhiana","622453"
"172","2007 (2004)","9","Punjab","Ferozpur","102644"
"172","2008 (2004)","9","Punjab","Ferozpur","121870"
"172","2009 (2004)","9","Punjab","Ferozpur","128229"
"172","2010 (2004)","9","Punjab","Ferozpur","147831"
"172","2011 (2004)","9","Punjab","Ferozpur","172362"
"172","2012 (2004)","9","Punjab","Ferozpur","197041"
"172","2013 (2004)","9","Punjab","Ferozpur","225751"
"174","2007 (2004)","9","Punjab","Bhatinda","83723"
"174","2008 (2004)","9","Punjab","Bhatinda","97064"
"174","2009 (2004)","9","Punjab","Bhatinda","101252"
"174","2010 (2004)","9","Punjab","Bhatinda","120980"
"174","2011 (2004)","9","Punjab","Bhatinda","141131"
"174","2012 (2004)","9","Punjab","Bhatinda","160470"
"174","2013 (2004)","9","Punjab","Bhatinda","210705"
"175","2007 (2004)","9","Punjab","Sangrur","78495"
"175","2008 (2004)","9","Punjab","Sangrur","89368"
"175","2009 (2004)","9","Punjab","Sangrur","91553"
"175","2010 (2004)","9","Punjab","Sangrur","105141"
"175","2011 (2004)","9","Punjab","Sangrur","120351"
"175","2012 (2004)","9","Punjab","Sangrur","134822"
"175","2013 (2004)","9","Punjab","Sangrur","146830"
"176","2007 (2004)","9","Punjab","Patiala","120039"
"176","2008 (2004)","9","Punjab","Patiala","138629"
"176","2009 (2004)","9","Punjab","Patiala","163603"
"176","2010 (2004)","9","Punjab","Patiala","190266"
"176","2011 (2004)","9","Punjab","Patiala","204161"
"176","2012 (2004)","9","Punjab","Patiala","227052"
"176","2013 (2004)","9","Punjab","Patiala","247569"
"177","2007 (2004)","4","Haryana","Hissar","122653"
"177","2008 (2004)","4","Haryana","Hissar","148167"
"177","2009 (2004)","4","Haryana","Hissar","179420"
"177","2010 (2004)","4","Haryana","Hissar","200759"
"177","2011 (2004)","4","Haryana","Hissar","232883"
"177","2012 (2004)","4","Haryana","Hissar","266929"
"177","2013 (2004)","4","Haryana","Hissar","306830"
"180","2007 (2004)","4","Haryana","Gurgaon","143471"
"180","2008 (2004)","4","Haryana","Gurgaon","177074"
"180","2009 (2004)","4","Haryana","Gurgaon","229512"
"180","2010 (2004)","4","Haryana","Gurgaon","274188"
"180","2011 (2004)","4","Haryana","Gurgaon","339279"
"180","2012 (2004)","4","Haryana","Gurgaon","411672"
"180","2013 (2004)","4","Haryana","Gurgaon","485143"
"181","2007 (2004)","4","Haryana","Jind","64071"
"181","2008 (2004)","4","Haryana","Jind","76869"
"181","2009 (2004)","4","Haryana","Jind","88338"
"181","2010 (2004)","4","Haryana","Jind","99027"
"181","2011 (2004)","4","Haryana","Jind","114133"
"181","2012 (2004)","4","Haryana","Jind","129734"
"181","2013 (2004)","4","Haryana","Jind","145962"
"182","2007 (2004)","4","Haryana","Mahendragarh / Narnaul","39812"
"182","2008 (2004)","4","Haryana","Mahendragarh / Narnaul","47439"
"182","2009 (2004)","4","Haryana","Mahendragarh / Narnaul","53602"
"182","2010 (2004)","4","Haryana","Mahendragarh / Narnaul","62400"
"182","2011 (2004)","4","Haryana","Mahendragarh / Narnaul","71782"
"182","2012 (2004)","4","Haryana","Mahendragarh / Narnaul","82129"
"182","2013 (2004)","4","Haryana","Mahendragarh / Narnaul","92541"
"183","2007 (2004)","4","Haryana","Ambala","73896"
"183","2008 (2004)","4","Haryana","Ambala","86982"
"183","2009 (2004)","4","Haryana","Ambala","105890"
"183","2010 (2004)","4","Haryana","Ambala","122067"
"183","2011 (2004)","4","Haryana","Ambala","138072"
"183","2012 (2004)","4","Haryana","Ambala","155426"
"183","2013 (2004)","4","Haryana","Ambala","171719"
"184","2007 (2004)","4","Haryana","Karnal","103473"
"184","2008 (2004)","4","Haryana","Karnal","124209"
"184","2009 (2004)","4","Haryana","Karnal","159602"
"184","2010 (2004)","4","Haryana","Karnal","186234"
"184","2011 (2004)","4","Haryana","Karnal","217227"
"184","2012 (2004)","4","Haryana","Karnal","244440"
"184","2013 (2004)","4","Haryana","Karnal","272308"
"186","2007 (2004)","4","Haryana","Rohtak","58811"
"186","2008 (2004)","4","Haryana","Rohtak","69477"
"186","2009 (2004)","4","Haryana","Rohtak","83687"
"186","2010 (2004)","4","Haryana","Rohtak","95911"
"186","2011 (2004)","4","Haryana","Rohtak","108906"
"186","2012 (2004)","4","Haryana","Rohtak","123776"
"186","2013 (2004)","4","Haryana","Rohtak","140682"
"189","2007 (2004)","12","Uttar Pradesh","Saharanpur","97558"
"189","2008 (2004)","12","Uttar Pradesh","Saharanpur","121360"
"189","2009 (2004)","12","Uttar Pradesh","Saharanpur","138536"
"189","2010 (2004)","12","Uttar Pradesh","Saharanpur","153416"
"189","2011 (2004)","12","Uttar Pradesh","Saharanpur","182853"
"189","2012 (2004)","12","Uttar Pradesh","Saharanpur","210254"
"189","2013 (2004)","12","Uttar Pradesh","Saharanpur","245379"
"190","2007 (2004)","12","Uttar Pradesh","Muzaffarnagar","113339"
"190","2008 (2004)","12","Uttar Pradesh","Muzaffarnagar","132740"
"190","2009 (2004)","12","Uttar Pradesh","Muzaffarnagar","157153"
"190","2010 (2004)","12","Uttar Pradesh","Muzaffarnagar","184908"
"190","2011 (2004)","12","Uttar Pradesh","Muzaffarnagar","211947"
"190","2012 (2004)","12","Uttar Pradesh","Muzaffarnagar","236268"
"190","2013 (2004)","12","Uttar Pradesh","Muzaffarnagar","265215"
"191","2007 (2004)","12","Uttar Pradesh","Meerut","128551"
"191","2008 (2004)","12","Uttar Pradesh","Meerut","156542"
"191","2009 (2004)","12","Uttar Pradesh","Meerut","200438"
"191","2010 (2004)","12","Uttar Pradesh","Meerut","222932"
"191","2011 (2004)","12","Uttar Pradesh","Meerut","257576"
"191","2012 (2004)","12","Uttar Pradesh","Meerut","298712"
"191","2013 (2004)","12","Uttar Pradesh","Meerut","349989"
"192","2007 (2004)","12","Uttar Pradesh","Buland Shahar","83979"
"192","2008 (2004)","12","Uttar Pradesh","Buland Shahar","87338"
"192","2009 (2004)","12","Uttar Pradesh","Buland Shahar","103957"
"192","2010 (2004)","12","Uttar Pradesh","Buland Shahar","117697"
"192","2011 (2004)","12","Uttar Pradesh","Buland Shahar","131956"
"192","2012 (2004)","12","Uttar Pradesh","Buland Shahar","145692"
"192","2013 (2004)","12","Uttar Pradesh","Buland Shahar","163012"
"194","2007 (2004)","12","Uttar Pradesh","Aligarh","76961"
"194","2008 (2004)","12","Uttar Pradesh","Aligarh","90978"
"194","2009 (2004)","12","Uttar Pradesh","Aligarh","106081"
"194","2010 (2004)","12","Uttar Pradesh","Aligarh","122978"
"194","2011 (2004)","12","Uttar Pradesh","Aligarh","139464"
"194","2012 (2004)","12","Uttar Pradesh","Aligarh","158184"
"194","2013 (2004)","12","Uttar Pradesh","Aligarh","181737"
"195","2007 (2004)","12","Uttar Pradesh","Mathura","69075"
"195","2008 (2004)","12","Uttar Pradesh","Mathura","81324"
"195","2009 (2004)","12","Uttar Pradesh","Mathura","96111"
"195","2010 (2004)","12","Uttar Pradesh","Mathura","111931"
"195","2011 (2004)","12","Uttar Pradesh","Mathura","128432"
"195","2012 (2004)","12","Uttar Pradesh","Mathura","145898"
"195","2013 (2004)","12","Uttar Pradesh","Mathura","167659"
"196","2007 (2004)","12","Uttar Pradesh","Agra","128893"
"196","2008 (2004)","12","Uttar Pradesh","Agra","155992"
"196","2009 (2004)","12","Uttar Pradesh","Agra","182680"
"196","2010 (2004)","12","Uttar Pradesh","Agra","206502"
"196","2011 (2004)","12","Uttar Pradesh","Agra","240262"
"196","2012 (2004)","12","Uttar Pradesh","Agra","277575"
"196","2013 (2004)","12","Uttar Pradesh","Agra","326499"
"197","2007 (2004)","12","Uttar Pradesh","Mainpuri","25932"
"197","2008 (2004)","12","Uttar Pradesh","Mainpuri","31646"
"197","2009 (2004)","12","Uttar Pradesh","Mainpuri","36488"
"197","2010 (2004)","12","Uttar Pradesh","Mainpuri","43458"
"197","2011 (2004)","12","Uttar Pradesh","Mainpuri","49265"
"197","2012 (2004)","12","Uttar Pradesh","Mainpuri","55162"
"197","2013 (2004)","12","Uttar Pradesh","Mainpuri","62716"
"198","2007 (2004)","12","Uttar Pradesh","Etah","25939"
"198","2008 (2004)","12","Uttar Pradesh","Etah","31074"
"198","2009 (2004)","12","Uttar Pradesh","Etah","35590"
"198","2010 (2004)","12","Uttar Pradesh","Etah","33243"
"198","2011 (2004)","12","Uttar Pradesh","Etah","36902"
"198","2012 (2004)","12","Uttar Pradesh","Etah","41829"
"198","2013 (2004)","12","Uttar Pradesh","Etah","48010"
"199","2007 (2004)","12","Uttar Pradesh","Bareilly","90133"
"199","2008 (2004)","12","Uttar Pradesh","Bareilly","93216"
"199","2009 (2004)","12","Uttar Pradesh","Bareilly","109510"
"199","2010 (2004)","12","Uttar Pradesh","Bareilly","122895"
"199","2011 (2004)","12","Uttar Pradesh","Bareilly","137534"
"199","2012 (2004)","12","Uttar Pradesh","Bareilly","154914"
"199","2013 (2004)","12","Uttar Pradesh","Bareilly","176085"
"200","2007 (2004)","12","Uttar Pradesh","Budaun","51463"
